year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children,num_centres,estimated_capacity,shortfall_children,additional_centres_needed,supply_scenario
2026,BUKIT TIMAH,HILLCREST,XGBoost,592.4805297851562,0.0,0.0,592.4805297851562,6.0,600.0,0.0,0,strict_childcare
2026,BUKIT TIMAH,HOLLAND ROAD,XGBoost,652.078125,0.0,0.0,652.078125,3.0,300.0,352.078125,4,strict_childcare
2026,BUKIT TIMAH,LEEDON PARK,XGBoost,362.4388427734375,0.0,0.0,362.4388427734375,2.0,200.0,162.4388427734375,2,strict_childcare
2026,BUKIT TIMAH,SWISS CLUB,XGBoost,363.65460205078125,0.0,0.0,363.65460205078125,3.0,300.0,63.65460205078125,1,strict_childcare
2026,BUKIT TIMAH,ULU PANDAN,XGBoost,563.87646484375,0.0,0.0,563.87646484375,4.0,400.0,163.87646484375,2,strict_childcare
2026,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,CHANGI,CHANGI AIRPORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,2.0,200.0,0.0,0,strict_childcare
2026,CHANGI,CHANGI POINT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,CHANGI,CHANGI WEST,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,0.0,0.0,156.75906372070312,2,strict_childcare
2026,CHANGI BAY,CHANGI BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,CHOA CHU KANG,CHOA CHU KANG CENTRAL,XGBoost,862.391357421875,0.0,0.0,862.391357421875,8.0,800.0,62.391357421875,1,strict_childcare
2026,CHOA CHU KANG,CHOA CHU KANG NORTH,XGBoost,912.8947143554688,0.0,0.0,912.8947143554688,8.0,800.0,112.89471435546875,2,strict_childcare
2026,CHOA CHU KANG,KEAT HONG,XGBoost,2725.985107421875,190.33333333333334,22.84,2725.985107421875,11.0,1100.0,1625.985107421875,17,strict_childcare
2026,CHOA CHU KANG,PENG SIANG,XGBoost,1535.2734375,0.0,0.0,1535.2734375,10.0,1000.0,535.2734375,6,strict_childcare
2026,CHOA CHU KANG,TECK WHYE,XGBoost,829.81298828125,0.0,0.0,829.81298828125,11.0,1100.0,0.0,0,strict_childcare
2026,CHOA CHU KANG,YEW TEE,XGBoost,1388.29931640625,0.0,0.0,1388.29931640625,7.0,700.0,688.29931640625,7,strict_childcare
2026,CLEMENTI,CLEMENTI CENTRAL,XGBoost,536.1245727539062,0.0,0.0,536.1245727539062,6.0,600.0,0.0,0,strict_childcare
2026,CLEMENTI,CLEMENTI NORTH,XGBoost,1476.5985107421875,0.0,0.0,1476.5985107421875,8.0,800.0,676.5985107421875,7,strict_childcare
2026,CLEMENTI,CLEMENTI WEST,XGBoost,390.4976806640625,0.0,0.0,390.4976806640625,3.0,300.0,90.4976806640625,1,strict_childcare
2026,CLEMENTI,CLEMENTI WOODS,XGBoost,938.2496948242188,0.0,0.0,938.2496948242188,9.0,900.0,38.24969482421875,1,strict_childcare
2026,CLEMENTI,FABER,XGBoost,645.5872802734375,0.0,0.0,645.5872802734375,1.0,100.0,545.5872802734375,6,strict_childcare
2026,CLEMENTI,PANDAN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,CLEMENTI,SUNSET WAY,XGBoost,215.17160034179688,0.0,0.0,215.17160034179688,2.0,200.0,15.171600341796875,1,strict_childcare
2026,CLEMENTI,TOH TUCK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,strict_childcare
2026,CLEMENTI,WEST COAST,XGBoost,608.6749877929688,0.0,0.0,608.6749877929688,4.0,400.0,208.67498779296875,3,strict_childcare
2026,DOWNTOWN CORE,ANSON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,BAYFRONT SUBZONE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,BUGIS,XGBoost,4.590802192687988,0.0,0.0,4.590802192687988,0.0,0.0,4.590802192687988,1,strict_childcare
2026,DOWNTOWN CORE,CECIL,XGBoost,3.7897214889526367,0.0,0.0,3.7897214889526367,0.0,0.0,3.7897214889526367,1,strict_childcare
2026,DOWNTOWN CORE,CENTRAL SUBZONE,XGBoost,55.4068489074707,0.0,0.0,55.4068489074707,0.0,0.0,55.4068489074707,1,strict_childcare
2026,DOWNTOWN CORE,CITY HALL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,strict_childcare
2026,DOWNTOWN CORE,CLIFFORD PIER,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,MARINA CENTRE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,MAXWELL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,NICOLL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,PHILLIP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,RAFFLES PLACE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,DOWNTOWN CORE,TANJONG PAGAR,XGBoost,20.38593292236328,0.0,0.0,20.38593292236328,0.0,0.0,20.38593292236328,1,strict_childcare
2026,GEYLANG,ALJUNIED,XGBoost,1891.2451171875,140.33333333333334,16.84,1891.2451171875,17.0,1700.0,191.2451171875,2,strict_childcare
2026,GEYLANG,GEYLANG EAST,XGBoost,1476.91357421875,0.0,0.0,1476.91357421875,12.0,1200.0,276.91357421875,3,strict_childcare
2026,GEYLANG,KALLANG WAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,strict_childcare
2026,GEYLANG,KAMPONG UBI,XGBoost,777.8303833007812,0.0,0.0,777.8303833007812,8.0,800.0,0.0,0,strict_childcare
2026,GEYLANG,MACPHERSON,XGBoost,909.838623046875,0.0,0.0,909.838623046875,8.0,800.0,109.838623046875,2,strict_childcare
