postal_code_clean,lat,lon
288453,1.32672697822028,103.810688683497
529483,1.35277426668875,103.942491700943
342119,1.3366285763793,103.874162003453
680682,1.40251053782999,103.745291162637
821659,1.40057277879052,103.919657048683
643698,1.34028016730054,103.707599009323
530706,1.36596036769891,103.888646476566
797536,1.39510598236661,103.878696725444
640756,1.34932674801464,103.700721849687
560301,1.36742111677854,103.845903592172
820119,1.39545322523501,103.906514521147
390052,1.31067221805457,103.88503171279
644197,1.34360788485586,103.713869400316
439289,1.29851423342286,103.894821372712
640635,1.34279328774637,103.698397020217
427392,1.31418367498526,103.898814386908
307965,1.31675907634497,103.841125998933
509026,1.37828503562972,103.957794619352
410656,1.33370603793401,103.907540974425
735785,1.44679259535344,103.80548353376
417940,1.33292201394538,103.904289536745
600208,1.33843639629876,103.742666857372
287421,1.32772453281714,103.806971575934
644276,1.35344766528144,103.704411153076
101078,1.27338251992557,103.808934807512
330039,1.32075606190463,103.866219436718
670183,1.37996382610558,103.763048293444
589239,1.34485427319631,103.775495545272
569163,1.38132578567055,103.841450468671
758352,1.41694199331709,103.815972865504
750511,1.45384518789713,103.819543348113
688892,1.38115529117059,103.751903879838
569059,1.38935499010626,103.849277160011
768960,1.42745159462566,103.848378442893
535736,1.37120180912797,103.898290783389
159971,1.28728320930592,103.805283367958
277375,1.31801879040484,103.787005962926
428766,1.30438467017372,103.903338648502
219568,1.31167204768648,103.852599796567
469662,1.32671219591036,103.932029527683
529176,1.35711606790292,103.949144797277
732781,1.44931766463684,103.802205259574
829913,1.41477353491381,103.910614292409
560415,1.36445335577543,103.853655233672
248279,1.29629183814515,103.830630273709
737856,1.43794513382729,103.806906917047
466781,1.3156656914669,103.938533936268
278685,1.33216946765984,103.790714522481
109590,1.28188713080526,103.814161011226
439476,1.29979211214306,103.890672255582
368242,1.33375187570527,103.887745947807
538719,1.3792452907016,103.887832017102
530205,1.35954177325561,103.885167372726
269782,1.32839865213651,103.80226974143
287771,1.33120392562192,103.798236529621
821226,1.40272812898156,103.893101300132
650443,1.3561417439145,103.737291779061
828683,1.39907680328284,103.914638895174
309936,1.3191576598967,103.83451603479
760703,1.42958489778701,103.828851112708
439659,1.30236020335452,103.896445900986
758419,1.43835910195662,103.825923529576
824173,1.39600799204919,103.910764686722
520131,1.34550516573522,103.953954318345
370017,1.32982009942647,103.888575094609
521882,1.35204684938015,103.933462049385
659163,1.34919098857585,103.740719208011
219248,1.31255000121962,103.847420540474
544122,1.38709611224694,103.905723021788
650373,1.35892457118178,103.750397174291
640239,1.34152624240492,103.710957140208
550540,1.37461947423154,103.872572632633
806014,1.39023364926683,103.860061544531
298135,1.33348689659048,103.839103131527
829911,1.41451800980815,103.908542601335
400306,1.32987117232209,103.901930369733
689762,1.38143123987698,103.747153671
530926,1.37607145439608,103.88092440132
217646,1.31649300843498,103.856941466502
610350,1.33867162416714,103.719136998076
329857,1.32716874474253,103.845518560598
543188,1.39522161732713,103.904808627805
730851,1.44012390914552,103.792357934514
550553,1.37171071388476,103.871233716329
640721,1.34399335727786,103.697595848966
120801,1.29971617660023,103.763834786591
520305,1.35241346727103,103.955871285534
680309,1.38525196962708,103.745864156514
359110,1.34607582573979,103.868832012212
667970,1.3619672534168,103.764266382093
350113,1.33605593871885,103.863599507828
309198,1.32013076462027,103.840793907045
758407,1.43703056397987,103.825927427623
369673,1.33435446385719,103.88821571827
470108,1.33023193004172,103.909386972458
809442,1.38834135596893,103.865685120431
600135,1.333825407445,103.739676885744
528882,1.34471107296847,103.941701190966
238366,1.29610970657652,103.838506457383
275748,1.31104916811064,103.794145546471
239918,1.29208678032575,103.842729086168
339945,1.31958416875401,103.865942986886
738375,1.42868073210146,103.778568643377
408942,1.32426750488504,103.892768606719
520372,1.35644214539058,103.958095637942
307903,1.32117914251693,103.842384047071
169634,1.28751197109177,103.836410580532
138565,1.29379198840514,103.793103084317
248668,1.30058938216306,103.824478745234
737713,1.43475811538242,103.785365472646
122209,1.32307183298737,103.763858722838
310259,1.33389588710225,103.857558824931
573960,1.35896872448258,103.833968719539
560161,1.37416445374568,103.839549130658
329022,1.32505522536131,103.865178186819
419260,1.32296627847381,103.905836864653
609434,1.33114235850558,103.742036114336
127371,1.30362457527941,103.765858386923
824201,1.39953661476964,103.903245841272
730501,1.43292523586445,103.792006999106
757046,1.44252598174629,103.817216047195
429063,1.30956754269648,103.913675445774
259810,1.31705949266275,103.833893295457
649151,1.34938102403954,103.698930157409
470606,1.33122227931301,103.913799873642
760201,1.43064865606425,103.837996781156
542278,1.38235083780012,103.890641438035
821678,1.40566213236302,103.908718985826
793472,1.39631551842338,103.881167324822
760504,1.41840746777827,103.844547664772
539784,1.34362014075942,103.879739130274
824637,1.3990576199104,103.915464678932
416672,1.31918790014122,103.908056040946
824174,1.39749399878583,103.90998737562
448910,1.30738625411181,103.925259993481
456929,1.31680131547259,103.918409414644
389801,1.31389822204339,103.882239402789
523662,1.36970874109309,103.933943576505
689189,1.39356050497104,103.747362720939
437738,1.3003404019115,103.886683843208
529974,1.34342096678266,103.957275078701
828674,1.41158455562454,103.89890448429
119759,1.28004608887578,103.788964885893
410116,1.32278533891234,103.911863020755
730875,1.44253261259412,103.789611665242
561310,1.36481255187585,103.843844243986
357844,1.34266884714226,103.867826898639
640922,1.33908791999316,103.689229114582
529651,1.35528065111508,103.93993380532
569844,1.37052179748946,103.845904790885
349844,1.33440987086173,103.875537392876
189655,1.29987414708767,103.851465787683
437157,1.31474238838871,103.8945518516
680010,1.38047054647235,103.755211077169
520320,1.3507018176439,103.957051867879
399006,1.31037918716352,103.878782309109
470134,1.33287858460019,103.912838489269
764333,1.43214010666274,103.846141273427
657993,1.35582936982069,103.741594327509
532992,1.3838267304931,103.881672473881
510129,1.36651869673449,103.955623402655
650338,1.36353416925063,103.750672676432
278803,1.31692786307151,103.78322115175
520433,1.3590622441865,103.951083181129
138632,1.29943736719293,103.787576666868
751504,1.45129656287889,103.824120156543
529284,1.35436981591879,103.959906449844
359756,1.34909587554901,103.86556214377
419730,1.31689484080716,103.902801672539
538840,1.36475124381247,103.892727994573
417943,1.33668906305605,103.910663762094
757715,1.4457453096024,103.821152676215
640694,1.34302581073029,103.706879612056
680608,1.39846759584272,103.744645761889
756973,1.44886944289896,103.822696537456
648200,1.33641298743234,103.69970173931
828671,1.41842322079348,103.905147201163
679002,1.37942873617052,103.76970317201
760936,1.423817051136,103.835571212761
320140,1.31718193292347,103.858252810941
